Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Morocco,MAR,1974,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.12557753088323
Morocco,MAR,1973,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.27815605823516
Morocco,MAR,1972,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.46387031370062
Morocco,MAR,1971,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.66147845428079
Morocco,MAR,1970,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.8554846677697
Morocco,MAR,1969,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.03818227963008
Morocco,MAR,1968,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.19946199448203
Morocco,MAR,1967,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.34269938760696
Morocco,MAR,1966,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.48611889044281
Morocco,MAR,1965,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.63784770877924
Morocco,MAR,1964,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.7878642569808
Morocco,MAR,1963,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.92933956795015
Morocco,MAR,1962,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.06808627381365
Morocco,MAR,1961,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.17008395803863
Morocco,MAR,1960,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.22126648225907
Morocco,MAR,2022,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.4291224914646
Morocco,MAR,2021,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.44073565247671
Morocco,MAR,2020,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.42577797606438
Morocco,MAR,2019,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.39739519573763
Morocco,MAR,2018,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.36456801387384
Morocco,MAR,2017,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.33105819183542
Morocco,MAR,2016,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.29861788864461
Morocco,MAR,2015,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.27034967105782
Morocco,MAR,2014,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.24216562146818
Morocco,MAR,2013,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.20767301668429
Morocco,MAR,2012,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.16280357673908
Morocco,MAR,2011,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.10221709041194
Morocco,MAR,2010,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.027694912778
Morocco,MAR,2009,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.95057820093773
Morocco,MAR,2008,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.88003564118029
Morocco,MAR,2007,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.82502720318168
Morocco,MAR,2006,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.79752278359688
Morocco,MAR,2005,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.79176294071099
Morocco,MAR,2004,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.79267614506551
Morocco,MAR,2003,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.78581402220161
Morocco,MAR,2002,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.76113928902029
Morocco,MAR,2001,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.70956320404422
Morocco,MAR,2000,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.6289470796438
Morocco,MAR,1999,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.53307740010048
Morocco,MAR,1998,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.43062102760974
Morocco,MAR,1997,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.31573555369578
Morocco,MAR,1996,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.1941875914543
Morocco,MAR,1995,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.07662433251936
Morocco,MAR,1994,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.96957730210275
Morocco,MAR,1993,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.87408907607765
Morocco,MAR,1992,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.78231593372736
Morocco,MAR,1991,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.69403885978938
Morocco,MAR,1990,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.61094530906499
Morocco,MAR,1989,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.52451337579275
Morocco,MAR,1988,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.37944491477348
Morocco,MAR,1987,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.17795891781121
Morocco,MAR,1986,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.98370533763072
Morocco,MAR,1985,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.80631429310465
Morocco,MAR,1984,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.65165029776429
Morocco,MAR,1983,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.58436695874764
Morocco,MAR,1982,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.60918459525441
Morocco,MAR,1981,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.65681671168872
Morocco,MAR,1980,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.71014566289097
Morocco,MAR,1979,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.77549820071038
Morocco,MAR,1978,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.8584201248772
Morocco,MAR,1977,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.95655874086461
Morocco,MAR,1976,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.06242233807885
Morocco,MAR,1975,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.16515664824545
Morocco,MAR,1974,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.25862643358691
Morocco,MAR,1973,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.34128107031629
Morocco,MAR,1972,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.41543666599135
Morocco,MAR,1971,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.49446757674666
Morocco,MAR,1970,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.58484921520151
Morocco,MAR,1969,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.68108222908203
Morocco,MAR,1968,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.78234057593892
Morocco,MAR,1967,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.88099947749629
Morocco,MAR,1966,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.95286080380197
Morocco,MAR,1965,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.98270176818815
Morocco,MAR,1964,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.97470893746274
Morocco,MAR,1963,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.93070515774636
Morocco,MAR,1962,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.84551982194538
Morocco,MAR,1961,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.73323381392588
Morocco,MAR,1960,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.60174311172552
Morocco,MAR,2022,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.41967799482803
Morocco,MAR,2021,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.41323787962956
Morocco,MAR,2020,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.38504059224823
Morocco,MAR,2019,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.34409900257833
Morocco,MAR,2018,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.29029507964696
Morocco,MAR,2017,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.22916068339326
Morocco,MAR,2016,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.16382329580808
Morocco,MAR,2015,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.09827601684464
Morocco,MAR,2014,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.03609764856104
Morocco,MAR,2013,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.97956575538092
Morocco,MAR,2012,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.92861393349121
Morocco,MAR,2011,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.8792209119147
Morocco,MAR,2010,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.82639827332395
Morocco,MAR,2009,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.76810744063145
Morocco,MAR,2008,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.70550922911386
Morocco,MAR,2007,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.64381170392
Morocco,MAR,2006,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.59123478462169
Morocco,MAR,2005,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.54973829976787
Morocco,MAR,2004,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.52556174612551
Morocco,MAR,2003,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.50757931518097
Morocco,MAR,2002,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.48270695373947
Morocco,MAR,2001,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.44912471249239
Morocco,MAR,2000,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.40044562839192
Morocco,MAR,1999,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.34169715161845
Morocco,MAR,1998,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.27658606440924
Morocco,MAR,1997,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.19787974580278
Morocco,MAR,1996,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.10600857815081
Morocco,MAR,1995,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.00423509954751
Morocco,MAR,1994,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.89871261426047
Morocco,MAR,1993,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.79334616512129
Morocco,MAR,1992,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.68082598024121
Morocco,MAR,1991,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.56300564600472
Morocco,MAR,1990,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.44883628322064
Morocco,MAR,1989,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.3316608180036
Morocco,MAR,1988,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.1597922974013
Morocco,MAR,1987,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.93233130164068
Morocco,MAR,1986,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.70191214751303
Morocco,MAR,1985,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.48571448290983
Morocco,MAR,1984,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.29527828597476
Morocco,MAR,1983,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.18985172415156
Morocco,MAR,1982,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.17948698266932
Morocco,MAR,1981,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.21210328138736
Morocco,MAR,1980,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.27856930807532
Morocco,MAR,1979,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.37863837496187
Morocco,MAR,1978,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.51225055212725
Morocco,MAR,1977,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.67243074921081
Morocco,MAR,1976,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.83503390726776
Morocco,MAR,1975,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.9851944870065
Morocco,MAR,1974,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.12193963422162
Morocco,MAR,1973,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.23763805553578
Morocco,MAR,1972,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.33580871896682
Morocco,MAR,1971,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.43958404476806
Morocco,MAR,1970,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.56068122965361
Morocco,MAR,1969,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.68698963731266
Morocco,MAR,1968,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.81252141988772
Morocco,MAR,1967,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.9296934223588
Morocco,MAR,1966,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.00976906156223
Morocco,MAR,1965,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.03207706076527
Morocco,MAR,1964,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.99599725357661
Morocco,MAR,1963,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.89915586722874
Morocco,MAR,1962,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.75718746721966
Morocco,MAR,1961,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.59625505827107
Morocco,MAR,1960,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.43959868112991
Morocco,MAR,2022,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.83177822379039
Morocco,MAR,2021,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.7850406075546
Morocco,MAR,2020,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.7415226644851
Morocco,MAR,2019,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.69797972226126
Morocco,MAR,2018,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.6488077397826
Morocco,MAR,2017,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.59134630968294
Morocco,MAR,2016,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.52118275951804
Morocco,MAR,2015,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.44094787053222
Morocco,MAR,2014,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.36178401696545
Morocco,MAR,2013,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.29204271963953
Morocco,MAR,2012,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.23951569335401
Morocco,MAR,2011,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.21330008796241
Morocco,MAR,2010,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.20743192711314
Morocco,MAR,2009,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.20680028742184
Morocco,MAR,2008,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.20571424984266
Morocco,MAR,2007,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.2013978139173
Morocco,MAR,2006,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.17944060656035
Morocco,MAR,2005,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.12833640722398
Morocco,MAR,2004,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.05696542804534
Morocco,MAR,2003,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.95981649720981
Morocco,MAR,2002,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.83345748269103
Morocco,MAR,2001,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.6990535858202
Morocco,MAR,2000,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.56907098007051
Morocco,MAR,1999,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.44262102915856
Morocco,MAR,1998,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.31923534225679
Morocco,MAR,1997,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.20344217914506
Morocco,MAR,1996,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.09812288424969
Morocco,MAR,1995,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.00915818583294
Morocco,MAR,1994,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.92050509191039
Morocco,MAR,1993,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.77411547179216
Morocco,MAR,1992,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.57670118440603
Morocco,MAR,1991,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.38500243700507
Morocco,MAR,1990,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.20687867648015
Morocco,MAR,1989,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.0479382058458
Morocco,MAR,1988,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.96557432875492
Morocco,MAR,1987,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.96087052557851
Morocco,MAR,1986,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.97376500484062
Morocco,MAR,1985,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.99578624892468
Morocco,MAR,1984,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.0318398392342
Morocco,MAR,1983,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.08451644999426
Morocco,MAR,1982,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.15700943682659
Morocco,MAR,1981,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.23855606465091
Morocco,MAR,1980,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.31249023265065
Morocco,MAR,1979,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.37735120233216
Morocco,MAR,1978,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.43324756622009
Morocco,MAR,1977,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.48213608708006
Morocco,MAR,1976,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.53705099111083
Morocco,MAR,1975,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.60335283454485
Morocco,MAR,1974,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.67431554054542
Morocco,MAR,1973,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.74791397700655
Morocco,MAR,1972,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.81703338379453
Morocco,MAR,1971,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.86913183035244
Morocco,MAR,1970,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.8871733328228
Morocco,MAR,1969,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.86399055083181
Morocco,MAR,1968,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.80411397770962
Morocco,MAR,1967,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.70861714205003
Morocco,MAR,1966,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.59239284929902
Morocco,MAR,1965,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.46968737590687
Morocco,MAR,1964,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.34308062704303
Morocco,MAR,1963,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.21222849880282
Morocco,MAR,1962,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.07210938100893
Morocco,MAR,1961,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.94122314796728
Morocco,MAR,1960,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.82410911548259
Morocco,MAR,2022,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.80232584044615
Morocco,MAR,2021,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.72980113270019
Morocco,MAR,2020,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.65284128416869
Morocco,MAR,2019,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.57748628669304
Morocco,MAR,2018,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.5037330019041
Morocco,MAR,2017,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.43789639725176
Morocco,MAR,2016,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.37798568941536
Morocco,MAR,2015,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.31751013866639
Morocco,MAR,2014,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.25565267896407
Morocco,MAR,2013,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.19517324442557
Morocco,MAR,2012,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.13831866427684
Morocco,MAR,2011,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.09023973870484
Morocco,MAR,2010,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.05088874042869
Morocco,MAR,2009,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.01763595854155
Morocco,MAR,2008,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.99339593443714
Morocco,MAR,2007,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.98010156722619
Morocco,MAR,2006,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.96941682337541
Morocco,MAR,2005,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.95226421101895
Morocco,MAR,2004,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.93466405614761
Morocco,MAR,2003,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.89120569417946
Morocco,MAR,2002,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.80931241028293
Morocco,MAR,2001,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.71478070657262
Morocco,MAR,2000,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.61105756766398
Morocco,MAR,1999,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.49432767599087
Morocco,MAR,1998,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.366572115632
Morocco,MAR,1997,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.23183398944101
Morocco,MAR,1996,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.09359419236608
Morocco,MAR,1995,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.96325585631093
Morocco,MAR,1994,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.83745998928944
Morocco,MAR,1993,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.66590652987827
Morocco,MAR,1992,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.44470930233933
Morocco,MAR,1991,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.21961315450979
Morocco,MAR,1990,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.00136321347098
Morocco,MAR,1989,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.80147760411433
Morocco,MAR,1988,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.67435393825285
Morocco,MAR,1987,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.62964968490125
Morocco,MAR,1986,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.62335377447851
Morocco,MAR,1985,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.65205241564983
Morocco,MAR,1984,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.71781293557078
Morocco,MAR,1983,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.81867282455019
Morocco,MAR,1982,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.94758801368704
Morocco,MAR,1981,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.08608896725551
Morocco,MAR,1980,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.21939390688295
Morocco,MAR,1979,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.33957194352988
Morocco,MAR,1978,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.43930739604675
Morocco,MAR,1977,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.5218376016611
Morocco,MAR,1976,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.59773180255838
Morocco,MAR,1975,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.67672656973721
Morocco,MAR,1974,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.75827418892207
Morocco,MAR,1973,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.83815369513945
Morocco,MAR,1972,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.91086351735891
Morocco,MAR,1971,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.96102871185545
Morocco,MAR,1970,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.9731728544445
Morocco,MAR,1969,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.93948496759059
